Title,Platform,Category,Price,Instructor,Rating,Learners,Duration_Hours,Difficulty,Price_Type,Success_Score,Success
Online Course,0,1791,Free / Paid,7,3.9,144996,16,2,0,3.500562207850419,1
Online Course,0,1792,Free / Paid,7,4.0,272431,41,0,0,4.580564448997887,1
Online Course,0,1793,Free / Paid,1,3.6,196666,36,0,0,3.7341339565857723,1
Online Course,0,1794,Free / Paid,7,4.8,143925,28,2,0,4.031989818787219,1
Online Course,0,1795,Free / Paid,2,4.2,161773,12,2,0,3.8148469616443617,1
Online Course,0,1796,Free / Paid,6,3.7,1704,21,2,0,2.233638983159378,0
Online Course,0,1797,Free / Paid,6,4.9,402061,15,2,0,6.1581356854709615,1
BiteSize Python: Object Oriented Programming,0,1798,Free / Paid,8,4.5,12,12,2,0,2.7000960491771786,0
Online Course,0,1799,Free / Paid,4,3.5,403313,48,0,0,5.32815681628994,1
Online Course,0,1800,Free / Paid,6,4.3,464097,59,0,0,6.294677915092527,1
Online Course,0,1801,Free / Paid,1,3.7,280952,25,2,0,4.468767368892873,1
Online Course,0,1802,Free / Paid,6,4.3,32788,22,2,0,2.8424383684446433,0
Online Course,0,1803,Free / Paid,5,4.7,267852,35,0,0,4.963913683806108,1
Online Course,0,1804,Free / Paid,2,3.8,151467,15,2,0,3.492356726644042,1
Online Course,0,1805,Free / Paid,7,3.7,270064,9,1,0,4.381618748799386,1
Online Course,0,1806,Free / Paid,2,3.9,191789,20,2,0,3.875097970160722,1
Online Course,0,1807,Free / Paid,8,3.7,74834,19,2,0,2.8189786770826664,0
Online Course,0,1808,Free / Paid,0,4.9,356938,11,2,0,5.796966766984696,1
Online Course,0,1809,Free / Paid,2,5.0,309936,44,0,0,5.480758148171864,1
Black Agricultural Solutions to Food Apartheid: A Teach-Out,0,1810,Free / Paid,4,4.647058824,17,18,2,0,2.78837136406767,0
Black-box and White-box Testing,0,1811,Free / Paid,6,3.796460177,113,16,2,0,2.2787805692850993,0
"Black Canadians: History, Presence, and Anti-Racist Futures",0,1812,Free / Paid,8,4.902173913,92,26,2,0,2.942040724825037,0
Astro 101: Black Holes,0,1813,Free / Paid,8,4.836162988,1178,56,0,0,2.9111266203597106,0
Black Lives Matter,0,1814,Free / Paid,2,4.5,82,48,0,0,2.7006563360440543,0
Online Course,0,1815,Free / Paid,8,4.2,20599,52,0,0,2.6848764167253636,0
Reimagining Blackness and Architecture,0,1816,Free / Paid,4,4.8,75,53,0,0,2.880600307357367,0
Blazor for Front-End Development,0,1817,Free / Paid,7,4.416666667,24,57,0,0,2.6501920985543572,0
"Understanding, Using, and Securing Crypto and Digital Assets",0,1818,Free / Paid,0,4.707865169,89,14,2,0,2.825431466130742,0
Online Course,0,1819,Free / Paid,6,4.6,164494,19,2,0,4.0766261125696355,1
Online Course,0,1820,Free / Paid,6,4.5,450064,19,2,0,6.302356406480118,1
Online Course,0,1821,Free / Paid,2,4.2,298110,32,0,0,4.906101684062239,1
Online Course,0,1822,Free / Paid,5,4.8,414130,23,2,0,6.194737145418454,1
Online Course,0,1823,Free / Paid,0,4.4,54015,37,0,0,3.0723413587756934,1
Online Course,0,1824,Free / Paid,3,4.1,46608,27,2,0,2.8330550041621305,0
Online Course,0,1825,Free / Paid,5,4.8,238948,41,0,0,4.792563232374976,1
Online Course,0,1826,Free / Paid,5,3.6,324610,31,0,0,4.758210283665237,1
Online Course,0,1827,Free / Paid,5,3.6,226579,13,2,0,3.9735605429980154,1
Online Course,0,1828,Free / Paid,7,4.1,454409,28,2,0,6.09713421271691,1
Online Course,0,1829,Free / Paid,4,4.6,450539,46,0,0,6.366158353076775,1
Online Course,0,1830,Free / Paid,5,3.9,464119,57,0,0,6.054854005250688,1
Online Course,0,1831,Free / Paid,0,4.5,245727,37,0,0,4.666823013382851,1
Online Course,0,1832,Free / Paid,6,4.0,431160,21,2,0,5.851046936031247,1
Online Course,0,1833,Free / Paid,6,3.7,53073,48,0,0,2.644801498367164,0
Online Course,0,1834,Free / Paid,6,3.5,18479,14,2,0,2.2479077287571236,0
Online Course,0,1835,Free / Paid,4,4.5,122356,45,0,0,3.679349426906576,1
Online Course,0,1836,Free / Paid,4,4.6,319629,48,0,0,5.318341871037971,1
Online Course,0,1837,Free / Paid,1,4.8,476438,27,2,0,6.693456489722738,1
Online Course,0,1838,Free / Paid,7,4.3,218532,45,0,0,4.329151565601587,1
Blockchain Basics,0,1839,Free / Paid,2,4.585815603,7755,27,2,0,2.813561142551745,0
Online Course,0,1840,Free / Paid,4,4.0,133644,18,2,0,3.4696996862393545,1
Blockchain and Business,0,1841,Free / Paid,2,4.67370892,426,54,0,0,2.8076350977898445,0
Blockchain Business Models,0,1842,Free / Paid,7,4.703608247,388,40,0,0,2.8252705382621115,0
"Blockchain, Cryptoassets, and Decentralized Finance",0,1843,Free / Paid,2,4.64921466,382,37,0,0,2.7925863614735222,0
Blockchain for the decision maker,0,1844,Free / Paid,4,3.935064935,77,52,0,0,2.3616552765535634,0
Online Course,0,1845,Free / Paid,8,3.7,81759,10,1,0,2.874407056412884,0
La DisrupciÃ³n del Blockchain,0,1846,Free / Paid,2,4.79728419,1031,39,0,0,2.886622739139271,0
Blockchain Evolution and Technology Concepts,0,1847,Free / Paid,4,4.714285714,133,6,1,0,2.8296359734470635,0
Online Course,0,1848,Free / Paid,8,5.0,377292,19,2,0,6.019882179675994,1
Blockchain: Foundations and Use Cases,0,1849,Free / Paid,4,4.691489362,846,48,0,0,2.8216650841910997,0
Online Course,0,1850,Free / Paid,6,4.7,425138,38,0,0,6.222846257283729,1
Online Course,0,1851,Free / Paid,2,3.7,247575,18,2,0,4.2016145866683745,1
Online Course,0,1852,Free / Paid,0,4.0,146354,5,1,0,3.5714317730678107,1
Blockchain Opportunity Analysis,0,1853,Free / Paid,4,4.594339623,212,7,1,0,2.758300642596824,0
Online Course,0,1854,Free / Paid,4,5.0,314039,14,2,0,5.513598962668887,1
Online Course,0,1855,Free / Paid,6,4.7,199930,53,0,0,4.420259332778382,1
Online Course,0,1856,Free / Paid,5,3.9,18145,45,0,0,2.485234359992316,0
Online Course,0,1857,Free / Paid,4,4.0,242460,57,0,0,4.340673624895946,1
Blockchain Security,0,1858,Free / Paid,7,4.630952381,84,29,2,0,2.779243772840251,0
Online Course,0,1859,Free / Paid,4,4.0,266813,44,0,0,4.5355974258820515,1
Online Course,0,1860,Free / Paid,2,4.5,278983,34,0,0,4.933007299737465,1
Online Course,0,1861,Free / Paid,7,4.1,458026,27,2,0,6.126085035538195,1
Online Course,0,1862,Free / Paid,8,4.9,494361,39,0,0,6.896913939937248,1
The Blockchain System,0,1863,Free / Paid,0,4.225,40,43,0,0,2.5353201639239287,0
Blockchain Transformations of Financial Services,0,1864,Free / Paid,7,4.712765957,188,29,2,0,2.8291643446424666,0
Online Course,0,1865,Free / Paid,1,3.6,97283,60,0,0,2.9386626752897484,0
Online Course,0,1866,Free / Paid,6,4.5,38646,24,2,0,3.009326375104053,1
Online Course,0,1867,Free / Paid,7,4.5,303882,48,0,0,5.132301338285202,1
Online Course,0,1868,Free / Paid,1,4.4,449529,33,0,0,6.238074213997567,1
Online Course,0,1869,Free / Paid,1,4.9,206372,43,0,0,4.591821732727157,1
Online Course,0,1870,Free / Paid,0,3.6,360706,23,2,0,5.047126208618813,1
Blood Film Morphology - A Practical Guide,0,1871,Free / Paid,8,4.796460177,113,35,0,0,2.8787805692850994,0
Blue Prism Foundation Training,0,1872,Free / Paid,4,4.621621622,37,9,1,0,2.773269124829634,0
Blueprint Scripting,0,1873,Free / Paid,1,3.9375,32,52,0,0,2.362756131139143,0
Blueprint to Brilliance Through Interior Design,0,1874,Free / Paid,2,4.354037267,161,57,0,0,2.613711019993814,0
Business Model Innovation for Sustainable Landscape Restoration,0,1875,Free / Paid,8,4.745098039,51,28,2,0,2.8474670324030096,0
Boas PrÃ¡ticas CientÃ­ficas,0,1876,Free / Paid,8,4.904761905,21,60,0,0,2.9430252290600625,0
ÙØºØ© Ø§ÙØ¬Ø³Ø¯ | Body Language,0,1877,Free / Paid,3,4.655172414,145,10,1,0,2.7942640426242424,0
Body Language for Effective Leadership Communication,0,1878,Free / Paid,1,4.714285714,14,28,2,0,2.8286834857733747,0
Body Language for Effective Professional Communication,0,1879,Free / Paid,0,4.571428571,21,33,0,0,2.7430252286600627,0
Stocks and Bonds,0,1880,Free / Paid,8,4.613744076,422,43,0,0,2.771624174997451,0
Advanced Understanding of Stocks and Bonds,0,1881,Free / Paid,4,4.630769231,65,59,0,0,2.778981804976385,0
Bookkeeping Basics,0,1882,Free / Paid,2,4.632332564,6495,10,1,0,2.83138615554798,0
Online Course,0,1883,Free / Paid,3,4.0,414851,60,0,0,5.720508100147276,1
Online Course,0,1884,Free / Paid,0,4.9,251526,22,2,0,4.953238778254466,1
Online Course,0,1885,Free / Paid,0,4.7,108428,30,2,0,3.6878683485944803,1
Online Course,0,1886,Free / Paid,2,3.9,444507,40,0,0,5.8978776333482745,1
Online Course,0,1887,Free / Paid,5,3.8,15312,24,2,0,2.4025587500800407,0
Online Course,0,1888,Free / Paid,3,4.6,62311,51,0,0,3.258743356598578,1
Online Course,0,1889,Free / Paid,6,4.4,269937,17,2,0,4.80060222834091,1
Online Course,0,1890,Free / Paid,0,4.7,306577,58,0,0,5.273872382659922,1
Online Course,0,1891,Free / Paid,2,4.6,150117,35,0,0,3.9615511942114363,1
Online Course,0,1892,Free / Paid,2,3.5,150149,17,2,0,3.3018073253505795,1
Online Course,0,1893,Free / Paid,7,4.2,177061,21,2,0,3.9372136133700453,1
Online Course,0,1894,Free / Paid,7,3.8,336541,10,1,0,4.973707178075174,1
Online Course,0,1895,Free / Paid,4,4.7,467516,48,0,0,6.562043926490363,1
Online Course,0,1896,Free / Paid,4,4.7,6746,40,0,0,2.8739956457706346,0
Online Course,0,1897,Free / Paid,7,4.6,361126,17,2,0,5.650487929820068,1
"Brand Management: Aligning Business, Brand and Behaviour",0,1898,Free / Paid,7,4.853110969,7795,49,0,0,2.974258526075674,0
 Storytelling in Branding and Content Marketing ,0,1899,Free / Paid,8,4.395953757,346,33,0,0,2.640341672141986,0
Brand Awareness Using Digital Brand Activation,0,1900,Free / Paid,1,4.666666667,15,10,1,0,2.800120061671474,0
Online Course,0,1901,Free / Paid,8,3.5,145360,54,0,0,3.2634756995581737,1
Brand Identity and Strategy,0,1902,Free / Paid,6,4.672,875,23,2,0,2.8102035858359478,0
Online Course,0,1903,Free / Paid,5,4.6,312958,49,0,0,5.264946532624704,1
From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories,0,1904,Free / Paid,3,4.696750903,277,38,0,0,2.8202676769732085,0
Brand and Product Management,0,1905,Free / Paid,2,4.686383929,2688,49,0,0,2.833345373088032,0
Brand Management: Strategies for a Strong Brand,0,1906,Free / Paid,1,4.731182796,186,9,1,0,2.84019843984627,0
Online Course,0,1907,Free / Paid,7,4.8,396964,34,0,0,6.057338797464302,1
Online Course,0,1908,Free / Paid,2,4.7,253153,29,2,0,4.84626144586028,1
Branding and Customer Experience,0,1909,Free / Paid,8,4.669051878,559,43,0,0,2.8059054176369087,0
Online Course,0,1910,Free / Paid,1,4.1,148765,55,0,0,3.650729653582634,1
Online Course,0,1911,Free / Paid,5,4.2,270460,34,0,0,4.684788371646283,1
Pluralidades em PortuguÃªs Brasileiro,0,1912,Free / Paid,7,4.799154334,946,30,2,0,2.887064477200922,0
Introduction to Breast Cancer,0,1913,Free / Paid,3,4.905415162,1385,37,0,0,2.9543347730660434,0
Stanford's Short Course on Breastfeeding,0,1914,Free / Paid,2,4.761795167,1738,17,2,0,2.870988222694717,0
Breastfeeding and Adequate Substitutes,0,1915,Free / Paid,7,4.93442623,61,46,0,0,2.961143987983992,0
Breastfeeding: Public Health Perspectives,0,1916,Free / Paid,3,4.764705882,17,41,0,0,2.8589595988676697,0
Online Course,0,1917,Free / Paid,0,4.1,321878,53,0,0,5.036343087660882,1
Online Course,0,1918,Free / Paid,7,4.7,166140,34,0,0,4.149800858039316,1
Online Course,0,1919,Free / Paid,3,4.7,466042,14,2,0,6.5502458858935775,1
Bridging the Gap between Strategy Design and Delivery,0,1920,Free / Paid,1,4.81795196,791,12,2,0,2.897102417595697,0
Online Course,0,1921,Free / Paid,4,3.8,55515,37,0,0,2.724347505923032,0
"Brilliant, Passionate You",0,1922,Free / Paid,8,4.651567944,287,45,0,0,2.7932379425541907,0
Bringing Ideas to Life Using AI,0,1923,Free / Paid,2,4.653846154,26,17,2,0,2.792515798950554,0
Bring Your Story to Life â Video Post-Production,0,1924,Free / Paid,4,4.730769231,52,12,2,0,2.8388777517011077,0
Browser-based Models with TensorFlow.js,0,1925,Free / Paid,0,4.758928571,1008,8,1,0,2.863425273483012,0
Online Course,0,1926,Free / Paid,4,4.0,469108,27,2,0,6.154786450662739,1
Online Course,0,1927,Free / Paid,8,4.8,220145,29,2,0,4.642062175834027,1
Budgeting essentials and development,0,1928,Free / Paid,6,4.518987342,316,28,2,0,2.713921700199039,0
Bugs 101: Insect-Human Interactions,0,1929,Free / Paid,3,4.889035667,1514,24,2,0,2.9455396047207145,0
Online Course,0,1930,Free / Paid,6,4.5,398739,22,2,0,5.891546071588653,1
Online Course,0,1931,Free / Paid,3,4.1,380399,23,2,0,5.504750912467182,1
Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),0,1932,Free / Paid,4,4.903799515,3711,7,1,0,2.971982917042518,0
Build A Data Warehouse in Azure,0,1933,Free / Paid,1,4.927272727,55,50,0,0,2.9568038615954024,0
Online Course,0,1934,Free / Paid,5,3.7,407106,28,2,0,5.4785163603765135,1
Online Course,0,1935,Free / Paid,7,4.4,54794,44,0,0,3.0785765511942116,1
Online Course,0,1936,Free / Paid,3,3.8,313049,7,1,0,4.785674905551643,1
Online Course,0,1937,Free / Paid,0,4.9,46083,53,0,0,3.308852852660562,1
Online Course,0,1938,Free / Paid,7,4.5,122118,21,2,0,3.677444451559198,1
Build a Responsive Layout with CSS Grid,0,1939,Free / Paid,0,4.909090909,11,5,1,0,2.94554259047908,0
 Build a Responsive Website with HTML and CSS,0,1940,Free / Paid,2,4.8,20,19,2,0,2.8801600819619644,0
Online Course,0,1941,Free / Paid,3,4.4,104816,16,2,0,3.478957546263687,1
Online Course,0,1942,Free / Paid,3,4.2,390286,43,0,0,5.643887430364346,1
Build a Webpage with HTML and CSS,0,1943,Free / Paid,7,4.416666667,24,53,0,0,2.6501920985543572,0
Online Course,0,1944,Free / Paid,3,4.4,82593,6,1,0,3.301082474226804,1
Online Course,0,1945,Free / Paid,3,3.7,216178,30,2,0,3.9503099186783635,1
Online Course,0,1946,Free / Paid,1,4.7,289048,46,0,0,5.133568547096113,1
Online Course,0,1947,Free / Paid,7,4.6,90220,19,2,0,3.482129730421976,1
Online Course,0,1948,Free / Paid,5,3.8,271213,28,2,0,4.450815457514247,1
Online Course,0,1949,Free / Paid,7,4.1,407118,51,0,0,5.718612409553691,1
Online Course,0,1950,Free / Paid,0,4.9,271084,5,1,0,5.109782928859576,1
Online Course,0,1951,Free / Paid,0,4.1,408682,51,0,0,5.731130818979317,1
Build and Execute an Organisational AI Strategy,0,1952,Free / Paid,3,4.470588235,34,11,2,0,2.6826250803353395,0
Online Course,0,1953,Free / Paid,5,4.6,14551,44,0,0,2.876467631427291,0
Online Course,0,1954,Free / Paid,6,4.5,120837,28,2,0,3.66719120189537,1
Online Course,0,1955,Free / Paid,6,3.5,215255,47,0,0,3.8229221361337005,1
Online Course,0,1956,Free / Paid,0,4.7,119173,24,2,0,3.773872382659922,1
Online Course,0,1957,Free / Paid,1,3.6,240538,24,2,0,4.085289748351156,1
Online Course,0,1958,Free / Paid,8,3.5,459360,11,2,0,5.77676250240123,1
Online Course,0,1959,Free / Paid,3,3.5,450312,46,0,0,5.7043414228084774,1
Building a Data Science Team,0,1960,Free / Paid,0,4.498949264,3331,47,0,0,2.7260312091651917,0
Online Course,0,1961,Free / Paid,7,4.5,251285,38,0,0,4.711309790612793,1
"Build Decision Trees, SVMs, and Artificial Neural Networks",0,1962,Free / Paid,3,4.928571429,14,34,0,0,2.9572549147733747,0
Online Course,0,1963,Free / Paid,6,4.0,273763,47,0,0,4.591225907664724,1
Online Course,0,1964,Free / Paid,5,4.8,164798,47,0,0,4.199059358391496,1
Online Course,0,1965,Free / Paid,8,4.3,418008,37,0,0,5.925777037843376,1
Online Course,0,1966,Free / Paid,0,4.9,156066,18,2,0,4.189167573797785,1
Online Course,0,1967,Free / Paid,4,4.5,5123,31,0,0,2.741004994557213,0
Online Course,0,1968,Free / Paid,4,3.8,61733,7,1,0,2.7741169878978034,0
Build Generative AI Agents with Vertex AI and Flutter,0,1969,Free / Paid,4,4.272727273,11,52,0,0,2.5637244088790805,0
Online Course,0,1970,Free / Paid,5,3.5,143970,45,0,0,3.2523500032016393,1
Online Course,0,1971,Free / Paid,0,3.6,273170,59,0,0,4.346479477492476,1
Online Course,0,1972,Free / Paid,8,3.7,407551,12,2,0,5.4820781840302235,1
Online Course,0,1973,Free / Paid,2,4.1,348106,5,1,0,5.246274572581161,1
Online Course,0,1974,Free / Paid,3,3.5,204946,59,0,0,3.7404078888390857,1
Online Course,0,1975,Free / Paid,3,4.4,105626,8,1,0,3.4854408657232505,1
Online Course,0,1976,Free / Paid,3,4.0,88290,58,0,0,3.1066818210923994,1
Online Course,0,1977,Free / Paid,7,4.3,47750,21,2,0,2.962195684190305,0
Online Course,0,1978,Free / Paid,5,4.5,177186,49,0,0,4.118214125632323,1
Build Intelligent Agents Using DeepSeek & N8N ,0,1979,Free / Paid,2,4.096774194,31,40,0,0,2.4583126434410447,0
Online Course,0,1980,Free / Paid,5,3.8,210964,60,0,0,3.9685765511942113,1
Online Course,0,1981,Free / Paid,1,3.8,370591,28,2,0,5.24624671831978,1
Build Multimodal Generative AI Applications,0,1982,Free / Paid,3,4.755555556,45,13,2,0,2.85369351801442,0
Online Course,0,1983,Free / Paid,5,3.6,303579,6,1,0,4.58987609656144,1
Build personal resilience,0,1984,Free / Paid,7,4.840686275,1632,27,2,0,2.9174744530963057,0
Online Course,0,1985,Free / Paid,5,3.6,81875,6,1,0,2.815335531792278,0
Build RAG Applications: Get Started,0,1986,Free / Paid,8,4.464912281,114,35,0,0,2.6798598357831978,0
"Build Regression, Classification, and Clustering Models",0,1987,Free / Paid,8,4.444444444,18,23,2,0,2.6668107401657677,0
Online Course,0,1988,Free / Paid,7,3.6,265837,58,0,0,4.287785426138183,1
Sales Training: Building Your Sales Career,0,1989,Free / Paid,7,4.735820896,670,22,2,0,2.8468552833258114,0
Online Course,0,1990,Free / Paid,7,4.9,331852,51,0,0,5.596175962092591,1
Online Course,0,1991,Free / Paid,4,5.0,19293,35,0,0,3.15442306460908,1
Build Serverless Applications,0,1992,Free / Paid,4,4.166666667,12,29,2,0,2.500096049377179,0
Online Course,0,1993,Free / Paid,6,4.0,211303,50,0,0,4.09128994044951,1
Online Course,0,1994,Free / Paid,1,3.8,282375,44,0,0,4.540157200486648,1
Online Course,0,1995,Free / Paid,6,3.5,182272,7,1,0,3.558922968559903,1
Building a Healthy Plate,0,1996,Free / Paid,7,4.759036145,166,23,2,0,2.8567503672843055,0
Online Course,0,1997,Free / Paid,4,4.0,133046,12,2,0,3.4649132355766152,1
Online Course,0,1998,Free / Paid,2,4.4,283293,46,0,0,4.907504962540822,1
Ø¨ÙØ§Ø¡ Ø®Ø·Ø© Ø§ÙØªØ³ÙÙÙ |Building a Marketing Plan â,0,1999,Free / Paid,3,4.428571429,21,44,0,0,2.6573109434600624,0
Online Course,0,2000,Free / Paid,0,4.9,183824,11,2,0,4.41134532880835,1
Building AI Agents: Automation and NLP Foundations,0,2001,Free / Paid,1,4.607142857,28,55,0,0,2.7645098289467507,0
Online Course,0,2002,Free / Paid,4,3.8,387133,53,0,0,5.378650509060639,1
Online Course,0,2003,Free / Paid,1,3.7,491199,58,0,0,6.151604981750657,1
Online Course,0,2004,Free / Paid,5,4.6,185676,37,0,0,4.246168918486265,1
Online Course,0,2005,Free / Paid,4,4.3,199276,12,2,0,4.175024652622142,1
Online Course,0,2006,Free / Paid,3,3.6,76385,22,2,0,2.7713930332330152,0
Online Course,0,2007,Free / Paid,8,4.2,218385,38,0,0,4.267974963181149,1
Online Course,0,2008,Free / Paid,2,4.9,408520,25,2,0,6.209834155087405,1
Online Course,0,2009,Free / Paid,8,3.6,130497,10,1,0,3.2045107895242366,1
Online Course,0,2010,Free / Paid,3,4.8,418376,52,0,0,6.228722545943523,1
Online Course,0,2011,Free / Paid,1,4.5,438541,29,2,0,6.210125184094256,1
Online Course,0,2012,Free / Paid,1,4.9,67484,30,2,0,3.480148556060703,1
Online Course,0,2013,Free / Paid,4,4.4,350637,28,2,0,5.446532944867773,1
"Uncommon Sense Teaching: Part 2, Building Community and Habits of Learning",0,2014,Free / Paid,2,4.90625,128,31,0,0,2.944774524556573,0
Online Course,0,2015,Free / Paid,4,4.5,140054,31,0,0,3.8210059550489848,1
Introduction to Ethereum Blockchain,0,2016,Free / Paid,7,4.979591837,49,22,2,0,2.988147303006813,0
Online Course,0,2017,Free / Paid,8,3.9,58674,51,0,0,2.8096324518153293,0
Deep Learning with Keras and Tensorflow,0,2018,Free / Paid,8,4.421674877,1015,52,0,0,2.6611290857696996,0
Building Fintech Startups in Emerging Markets,0,2019,Free / Paid,2,4.767857143,56,48,0,0,2.8611625152935005,0
Building Generative AI-Powered Applications with Python,0,2020,Free / Paid,8,4.6445312,256,29,2,0,2.788767769113146,0
Building Generative AI Apps to Talk to Your Data,0,2021,Free / Paid,1,4.636363636,11,25,2,0,2.78190622667908,0
Building Generative AI Capabilities,0,2022,Free / Paid,8,4.294117647,34,10,1,0,2.5767427275353394,0
Building a Generative AI-Ready Organization,0,2023,Free / Paid,6,4.462365591,93,27,2,0,2.678163735723135,0
Online Course,0,2024,Free / Paid,5,4.2,253165,58,0,0,4.546357495037459,1
Building Intelligent Troubleshooting Agents,0,2025,Free / Paid,4,4.2,15,6,1,0,2.5201200614714736,0
Online Course,0,2026,Free / Paid,2,4.8,6446,42,0,0,2.9315944163411665,0
Online Course,0,2027,Free / Paid,8,4.5,300077,43,0,0,5.101845745021451,1
Online Course,0,2028,Free / Paid,1,3.6,260053,58,0,0,4.2414897227380415,1
Building Materials and Human Health,0,2029,Free / Paid,8,4.804878049,41,27,2,0,2.883254997422027,0
Online Course,0,2030,Free / Paid,1,3.7,183779,59,0,0,3.69098514439393,1
Online Course,0,2031,Free / Paid,1,4.4,99248,48,0,0,3.434390728052763,1
Online Course,0,2032,Free / Paid,8,3.5,198711,34,0,0,3.6905023371966448,1
